"","domainID","siteID","plotID","plotType","subtype","plotSize"
"1","D15","ONAQ","ONAQ_001","distributed","mosquitoPoint",0
"2","D15","ONAQ","ONAQ_002","distributed","basePlot",1600
"3","D15","ONAQ","ONAQ_003","distributed","tickPlot",1600
"4","D15","ONAQ","ONAQ_003","distributed","birdGrid",250000
"5","D15","ONAQ","ONAQ_003","distributed","mammalGrid",8100
"6","D15","ONAQ","ONAQ_003","distributed","basePlot",1600
"7","D15","ONAQ","ONAQ_004","distributed","mammalGrid",8100
"8","D15","ONAQ","ONAQ_004","distributed","basePlot",1600
"9","D15","ONAQ","ONAQ_004","distributed","tickPlot",1600
"10","D15","ONAQ","ONAQ_004","distributed","birdGrid",250000
"11","D15","ONAQ","ONAQ_005","distributed","tickPlot",1600
"12","D15","ONAQ","ONAQ_005","distributed","mammalGrid",8100
"13","D15","ONAQ","ONAQ_005","distributed","basePlot",1600
"14","D15","ONAQ","ONAQ_005","distributed","birdGrid",250000
"15","D15","ONAQ","ONAQ_006","distributed","birdGrid",250000
"16","D15","ONAQ","ONAQ_006","distributed","basePlot",1600
"17","D15","ONAQ","ONAQ_007","distributed","basePlot",1600
"18","D15","ONAQ","ONAQ_008","distributed","mammalGrid",8100
"19","D15","ONAQ","ONAQ_008","distributed","tickPlot",1600
"20","D15","ONAQ","ONAQ_008","distributed","basePlot",1600
"21","D15","ONAQ","ONAQ_008","distributed","birdGrid",250000
"22","D15","ONAQ","ONAQ_009","distributed","basePlot",1600
"23","D15","ONAQ","ONAQ_009","distributed","tickPlot",1600
"24","D15","ONAQ","ONAQ_010","distributed","basePlot",1600
"25","D15","ONAQ","ONAQ_010","distributed","tickPlot",1600
"26","D15","ONAQ","ONAQ_011","distributed","basePlot",1600
"27","D15","ONAQ","ONAQ_012","distributed","basePlot",1600
"28","D15","ONAQ","ONAQ_012","distributed","tickPlot",1600
"29","D15","ONAQ","ONAQ_013","distributed","mosquitoPoint",0
"30","D15","ONAQ","ONAQ_014","distributed","basePlot",1600
"31","D15","ONAQ","ONAQ_014","distributed","mammalGrid",8100
"32","D15","ONAQ","ONAQ_014","distributed","birdGrid",250000
"33","D15","ONAQ","ONAQ_015","distributed","mammalGrid",8100
"34","D15","ONAQ","ONAQ_015","distributed","basePlot",1600
"35","D15","ONAQ","ONAQ_015","distributed","birdGrid",250000
"36","D15","ONAQ","ONAQ_016","distributed","basePlot",1600
"37","D15","ONAQ","ONAQ_016","distributed","birdGrid",250000
"38","D15","ONAQ","ONAQ_017","distributed","mammalGrid",8100
"39","D15","ONAQ","ONAQ_017","distributed","basePlot",1600
"40","D15","ONAQ","ONAQ_017","distributed","birdGrid",250000
"41","D15","ONAQ","ONAQ_018","distributed","basePlot",1600
"42","D15","ONAQ","ONAQ_019","distributed","mammalGrid",8100
"43","D15","ONAQ","ONAQ_019","distributed","birdGrid",250000
"44","D15","ONAQ","ONAQ_019","distributed","basePlot",1600
"45","D15","ONAQ","ONAQ_020","distributed","basePlot",1600
"46","D15","ONAQ","ONAQ_021","distributed","mammalGrid",8100
"47","D15","ONAQ","ONAQ_021","distributed","basePlot",1600
"48","D15","ONAQ","ONAQ_022","distributed","basePlot",1600
"49","D15","ONAQ","ONAQ_023","distributed","mammalGrid",8100
"50","D15","ONAQ","ONAQ_023","distributed","basePlot",1600
"51","D15","ONAQ","ONAQ_024","distributed","basePlot",1600
"52","D15","ONAQ","ONAQ_025","distributed","basePlot",1600
"53","D15","ONAQ","ONAQ_026","distributed","basePlot",1600
"54","D15","ONAQ","ONAQ_027","distributed","basePlot",1600
"55","D15","ONAQ","ONAQ_028","distributed","basePlot",1600
"56","D15","ONAQ","ONAQ_028","distributed","mammalGrid",8100
"57","D15","ONAQ","ONAQ_029","distributed","basePlot",1600
"58","D15","ONAQ","ONAQ_030","distributed","basePlot",1600
"59","D15","ONAQ","ONAQ_030","distributed","birdGrid",250000
"60","D15","ONAQ","ONAQ_031","distributed","basePlot",1600
"61","D15","ONAQ","ONAQ_032","distributed","basePlot",1600
"62","D15","ONAQ","ONAQ_032","distributed","birdGrid",250000
"63","D15","ONAQ","ONAQ_033","distributed","mosquitoPoint",0
"64","D15","ONAQ","ONAQ_034","distributed","mosquitoPoint",0
"65","D15","ONAQ","ONAQ_035","distributed","mosquitoPoint",0
"66","D15","ONAQ","ONAQ_036","distributed","mosquitoPoint",0
"67","D15","ONAQ","ONAQ_037","distributed","mosquitoPoint",0
"68","D15","ONAQ","ONAQ_038","distributed","mosquitoPoint",0
"69","D15","ONAQ","ONAQ_039","distributed","mosquitoPoint",0
"70","D15","ONAQ","ONAQ_040","distributed","mosquitoPoint",0
